date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:38:53	599/599	---M--	200	added ('OK')	image/svg+xml	etag:%22b8e22f2-257-574ab5dc649db%22	http://codervent.com/rocker/color-version/assets/flags/1x1/az.svg	C:/Mes%20Sites%20Web/theme%20admin/codervent.com/rocker/color-version/assets/flags/1x1/az.svg	(from http://codervent.com/rocker/color-version/assets/css/icons.css)
16:38:53	1780/1780	---M--	200	added ('OK')	image/svg+xml	etag:%22b8e2411-6f4-574ab6163c3c1%22	http://codervent.com/rocker/color-version/assets/flags/4x3/ba.svg	C:/Mes%20Sites%20Web/theme%20admin/codervent.com/rocker/color-version/assets/flags/4x3/ba.svg	(from http://codervent.com/rocker/color-version/assets/css/icons.css)
16:38:54	1719/1719	---M--	200	added ('OK')	image/svg+xml	etag:%22b8e2310-6b7-574ab5dca6c73%22	http://codervent.com/rocker/color-version/assets/flags/1x1/ba.svg	C:/Mes%20Sites%20Web/theme%20admin/codervent.com/rocker/color-version/assets/flags/1x1/ba.svg	(from http://codervent.com/rocker/color-version/assets/css/icons.css)
16:38:54	767/767	---M--	200	added ('OK')	image/svg+xml	etag:%22b8e2412-2ff-574ab616759b9%22	http://codervent.com/rocker/color-version/assets/flags/4x3/bb.svg	C:/Mes%20Sites%20Web/theme%20admin/codervent.com/rocker/color-version/assets/flags/4x3/bb.svg	(from http://codervent.com/rocker/color-version/assets/css/icons.css)
16:38:54	763/763	---M--	200	added ('OK')	image/svg+xml	etag:%22b8e2311-2fb-574ab5dcc5c8b%22	http://codervent.com/rocker/color-version/assets/flags/1x1/bb.svg	C:/Mes%20Sites%20Web/theme%20admin/codervent.com/rocker/color-version/assets/flags/1x1/bb.svg	(from http://codervent.com/rocker/color-version/assets/css/icons.css)
16:38:55	193/193	---M--	200	added ('OK')	image/svg+xml	etag:%22b8e2416-c1-574ab617b1481%22	http://codervent.com/rocker/color-version/assets/flags/4x3/bd.svg	C:/Mes%20Sites%20Web/theme%20admin/codervent.com/rocker/color-version/assets/flags/4x3/bd.svg	(from http://codervent.com/rocker/color-version/assets/css/icons.css)
16:38:55	197/197	---M--	200	added ('OK')	image/svg+xml	etag:%22b8e2312-c5-574ab5dd04c5b%22	http://codervent.com/rocker/color-version/assets/flags/1x1/bd.svg	C:/Mes%20Sites%20Web/theme%20admin/codervent.com/rocker/color-version/assets/flags/1x1/bd.svg	(from http://codervent.com/rocker/color-version/assets/css/icons.css)
16:38:55	318/318	---M--	200	added ('OK')	image/svg+xml	etag:%22b8e2413-13e-574ab616d06d9%22	http://codervent.com/rocker/color-version/assets/flags/4x3/be.svg	C:/Mes%20Sites%20Web/theme%20admin/codervent.com/rocker/color-version/assets/flags/4x3/be.svg	(from http://codervent.com/rocker/color-version/assets/css/icons.css)
16:38:56	318/318	---M--	200	added ('OK')	image/svg+xml	etag:%22b8e2313-13e-574ab5dd209ab%22	http://codervent.com/rocker/color-version/assets/flags/1x1/be.svg	C:/Mes%20Sites%20Web/theme%20admin/codervent.com/rocker/color-version/assets/flags/1x1/be.svg	(from http://codervent.com/rocker/color-version/assets/css/icons.css)
16:38:56	435/435	---M--	200	added ('OK')	image/svg+xml	etag:%22b8e2414-1b3-574ab6172bbc9%22	http://codervent.com/rocker/color-version/assets/flags/4x3/bf.svg	C:/Mes%20Sites%20Web/theme%20admin/codervent.com/rocker/color-version/assets/flags/4x3/bf.svg	(from http://codervent.com/rocker/color-version/assets/css/icons.css)
16:38:56	447/447	---M--	200	added ('OK')	image/svg+xml	etag:%22b8e2314-1bf-574ab5dd6208b%22	http://codervent.com/rocker/color-version/assets/flags/1x1/bf.svg	C:/Mes%20Sites%20Web/theme%20admin/codervent.com/rocker/color-version/assets/flags/1x1/bf.svg	(from http://codervent.com/rocker/color-version/assets/css/icons.css)
16:38:57	305/305	---M--	200	added ('OK')	image/svg+xml	etag:%22b8e2415-131-574ab61788441%22	http://codervent.com/rocker/color-version/assets/flags/4x3/bg.svg	C:/Mes%20Sites%20Web/theme%20admin/codervent.com/rocker/color-version/assets/flags/4x3/bg.svg	(from http://codervent.com/rocker/color-version/assets/css/icons.css)
16:38:57	309/309	---M--	200	added ('OK')	image/svg+xml	etag:%22b8e2315-135-574ab5dd7d9f3%22	http://codervent.com/rocker/color-version/assets/flags/1x1/bg.svg	C:/Mes%20Sites%20Web/theme%20admin/codervent.com/rocker/color-version/assets/flags/1x1/bg.svg	(from http://codervent.com/rocker/color-version/assets/css/icons.css)
16:38:57	610/610	---M--	200	added ('OK')	image/svg+xml	etag:%22b8e2417-262-574ab617e7f81%22	http://codervent.com/rocker/color-version/assets/flags/4x3/bh.svg	C:/Mes%20Sites%20Web/theme%20admin/codervent.com/rocker/color-version/assets/flags/4x3/bh.svg	(from http://codervent.com/rocker/color-version/assets/css/icons.css)
16:38:58	677/677	---M--	200	added ('OK')	image/svg+xml	etag:%22b8e2316-2a5-574ab5ddc0c2c%22	http://codervent.com/rocker/color-version/assets/flags/1x1/bh.svg	C:/Mes%20Sites%20Web/theme%20admin/codervent.com/rocker/color-version/assets/flags/1x1/bh.svg	(from http://codervent.com/rocker/color-version/assets/css/icons.css)
16:38:58	1317/1317	---M--	200	added ('OK')	image/svg+xml	etag:%22b8e2418-525-574ab61812349%22	http://codervent.com/rocker/color-version/assets/flags/4x3/bi.svg	C:/Mes%20Sites%20Web/theme%20admin/codervent.com/rocker/color-version/assets/flags/4x3/bi.svg	(from http://codervent.com/rocker/color-version/assets/css/icons.css)
16:38:58	1248/1248	---M--	200	added ('OK')	image/svg+xml	etag:%22b8e2317-4e0-574ab5dddc97c%22	http://codervent.com/rocker/color-version/assets/flags/1x1/bi.svg	C:/Mes%20Sites%20Web/theme%20admin/codervent.com/rocker/color-version/assets/flags/1x1/bi.svg	(from http://codervent.com/rocker/color-version/assets/css/icons.css)
16:38:59	503/503	---M--	200	added ('OK')	image/svg+xml	etag:%22b8e2419-1f7-574ab61846739%22	http://codervent.com/rocker/color-version/assets/flags/4x3/bj.svg	C:/Mes%20Sites%20Web/theme%20admin/codervent.com/rocker/color-version/assets/flags/4x3/bj.svg	(from http://codervent.com/rocker/color-version/assets/css/icons.css)
16:38:59	504/504	---M--	200	added ('OK')	image/svg+xml	etag:%22b8e2318-1f8-574ab5de1effc%22	http://codervent.com/rocker/color-version/assets/flags/1x1/bj.svg	C:/Mes%20Sites%20Web/theme%20admin/codervent.com/rocker/color-version/assets/flags/1x1/bj.svg	(from http://codervent.com/rocker/color-version/assets/css/icons.css)
16:38:59	315/315	---M--	200	added ('OK')	image/svg+xml	etag:%22b8e241a-13b-574ab61872271%22	http://codervent.com/rocker/color-version/assets/flags/4x3/bl.svg	C:/Mes%20Sites%20Web/theme%20admin/codervent.com/rocker/color-version/assets/flags/4x3/bl.svg	(from http://codervent.com/rocker/color-version/assets/css/icons.css)
16:38:59	305/305	---M--	200	added ('OK')	image/svg+xml	etag:%22b8e2319-131-574ab5de3e014%22	http://codervent.com/rocker/color-version/assets/flags/1x1/bl.svg	C:/Mes%20Sites%20Web/theme%20admin/codervent.com/rocker/color-version/assets/flags/1x1/bl.svg	(from http://codervent.com/rocker/color-version/assets/css/icons.css)
16:39:00	32108/32108	---M--	200	added ('OK')	image/svg+xml	etag:%22b8e241b-7d6c-574ab618e2f21%22	http://codervent.com/rocker/color-version/assets/flags/4x3/bm.svg	C:/Mes%20Sites%20Web/theme%20admin/codervent.com/rocker/color-version/assets/flags/4x3/bm.svg	(from http://codervent.com/rocker/color-version/assets/css/icons.css)
16:39:02	31621/31621	---M--	200	added ('OK')	image/svg+xml	etag:%22b8e231a-7b85-574ab5debeaac%22	http://codervent.com/rocker/color-version/assets/flags/1x1/bm.svg	C:/Mes%20Sites%20Web/theme%20admin/codervent.com/rocker/color-version/assets/flags/1x1/bm.svg	(from http://codervent.com/rocker/color-version/assets/css/icons.css)
16:39:02	21816/21816	---M--	200	added ('OK')	image/svg+xml	etag:%22b8e241c-5538-574ab619157b9%22	http://codervent.com/rocker/color-version/assets/flags/4x3/bn.svg	C:/Mes%20Sites%20Web/theme%20admin/codervent.com/rocker/color-version/assets/flags/4x3/bn.svg	(from http://codervent.com/rocker/color-version/assets/css/icons.css)
16:39:03	22121/22121	---M--	200	added ('OK')	image/svg+xml	etag:%22b8e231b-5669-574ab5dedb3b4%22	http://codervent.com/rocker/color-version/assets/flags/1x1/bn.svg	C:/Mes%20Sites%20Web/theme%20admin/codervent.com/rocker/color-version/assets/flags/1x1/bn.svg	(from http://codervent.com/rocker/color-version/assets/css/icons.css)
16:39:07	189526/189526	---M--	200	added ('OK')	image/svg+xml	etag:%22b8e241d-2e456-574ab619f3a69%22	http://codervent.com/rocker/color-version/assets/flags/4x3/bo.svg	C:/Mes%20Sites%20Web/theme%20admin/codervent.com/rocker/color-version/assets/flags/4x3/bo.svg	(from http://codervent.com/rocker/color-version/assets/css/icons.css)
16:39:08	190560/190560	---M--	200	added ('OK')	image/svg+xml	etag:%22b8e231c-2e860-574ab5dfd8a64%22	http://codervent.com/rocker/color-version/assets/flags/1x1/bo.svg	C:/Mes%20Sites%20Web/theme%20admin/codervent.com/rocker/color-version/assets/flags/1x1/bo.svg	(from http://codervent.com/rocker/color-version/assets/css/icons.css)
16:39:10	227/227	---M--	200	added ('OK')	image/svg+xml	etag:%22b8e241e-e3-574ab6196a719%22	http://codervent.com/rocker/color-version/assets/flags/4x3/bq.svg	C:/Mes%20Sites%20Web/theme%20admin/codervent.com/rocker/color-version/assets/flags/4x3/bq.svg	(from http://codervent.com/rocker/color-version/assets/css/icons.css)
16:39:10	231/231	---M--	200	added ('OK')	image/svg+xml	etag:%22b8e231d-e7-574ab5df2eba4%22	http://codervent.com/rocker/color-version/assets/flags/1x1/bq.svg	C:/Mes%20Sites%20Web/theme%20admin/codervent.com/rocker/color-version/assets/flags/1x1/bq.svg	(from http://codervent.com/rocker/color-version/assets/css/icons.css)
16:39:10	12458/12458	---M--	200	added ('OK')	image/svg+xml	etag:%22b8e241f-30aa-574ab619fd2c1%22	http://codervent.com/rocker/color-version/assets/flags/4x3/br.svg	C:/Mes%20Sites%20Web/theme%20admin/codervent.com/rocker/color-version/assets/flags/4x3/br.svg	(from http://codervent.com/rocker/color-version/assets/css/icons.css)
16:39:11	12207/12207	---M--	200	added ('OK')	image/svg+xml	etag:%22b8e231e-2faf-574ab5dfc4dfc%22	http://codervent.com/rocker/color-version/assets/flags/1x1/br.svg	C:/Mes%20Sites%20Web/theme%20admin/codervent.com/rocker/color-version/assets/flags/1x1/br.svg	(from http://codervent.com/rocker/color-version/assets/css/icons.css)
16:39:11	596/596	---M--	200	added ('OK')	image/svg+xml	etag:%22b8e2420-254-574ab61a4e3a1%22	http://codervent.com/rocker/color-version/assets/flags/4x3/bs.svg	C:/Mes%20Sites%20Web/theme%20admin/codervent.com/rocker/color-version/assets/flags/4x3/bs.svg	(from http://codervent.com/rocker/color-version/assets/css/icons.css)
16:39:11	646/646	---M--	200	added ('OK')	image/svg+xml	etag:%22b8e231f-286-574ab5e0166ac%22	http://codervent.com/rocker/color-version/assets/flags/1x1/bs.svg	C:/Mes%20Sites%20Web/theme%20admin/codervent.com/rocker/color-version/assets/flags/1x1/bs.svg	(from http://codervent.com/rocker/color-version/assets/css/icons.css)
16:39:12	38195/38195	---M--	200	added ('OK')	image/svg+xml	etag:%22b8e2421-9533-574ab61a96bc9%22	http://codervent.com/rocker/color-version/assets/flags/4x3/bt.svg	C:/Mes%20Sites%20Web/theme%20admin/codervent.com/rocker/color-version/assets/flags/4x3/bt.svg	(from http://codervent.com/rocker/color-version/assets/css/icons.css)
16:39:13	38465/38465	---M--	200	added ('OK')	image/svg+xml	etag:%22b8e2320-9641-574ab5e07e2d4%22	http://codervent.com/rocker/color-version/assets/flags/1x1/bt.svg	C:/Mes%20Sites%20Web/theme%20admin/codervent.com/rocker/color-version/assets/flags/1x1/bt.svg	(from http://codervent.com/rocker/color-version/assets/css/icons.css)
16:39:14	635/635	---M--	200	added ('OK')	image/svg+xml	etag:%22b8e2422-27b-574ab61aaa061%22	http://codervent.com/rocker/color-version/assets/flags/4x3/bv.svg	C:/Mes%20Sites%20Web/theme%20admin/codervent.com/rocker/color-version/assets/flags/4x3/bv.svg	(from http://codervent.com/rocker/color-version/assets/css/icons.css)
16:39:14	635/635	---M--	200	added ('OK')	image/svg+xml	etag:%22b8e2321-27b-574ab5e075634%22	http://codervent.com/rocker/color-version/assets/flags/1x1/bv.svg	C:/Mes%20Sites%20Web/theme%20admin/codervent.com/rocker/color-version/assets/flags/1x1/bv.svg	(from http://codervent.com/rocker/color-version/assets/css/icons.css)
16:39:14	261/261	---M--	200	added ('OK')	image/svg+xml	etag:%22b8e2423-105-574ab61af8261%22	http://codervent.com/rocker/color-version/assets/flags/4x3/bw.svg	C:/Mes%20Sites%20Web/theme%20admin/codervent.com/rocker/color-version/assets/flags/4x3/bw.svg	(from http://codervent.com/rocker/color-version/assets/css/icons.css)
16:39:15	285/285	---M--	200	added ('OK')	image/svg+xml	etag:%22b8e2322-11d-574ab5e0d68e4%22	http://codervent.com/rocker/color-version/assets/flags/1x1/bw.svg	C:/Mes%20Sites%20Web/theme%20admin/codervent.com/rocker/color-version/assets/flags/1x1/bw.svg	(from http://codervent.com/rocker/color-version/assets/css/icons.css)
16:39:15	9066/9066	---M--	200	added ('OK')	image/svg+xml	etag:%22b8e2424-236a-574ab61b212a1%22	http://codervent.com/rocker/color-version/assets/flags/4x3/by.svg	C:/Mes%20Sites%20Web/theme%20admin/codervent.com/rocker/color-version/assets/flags/4x3/by.svg	(from http://codervent.com/rocker/color-version/assets/css/icons.css)
16:39:15	8989/8989	---M--	200	added ('OK')	image/svg+xml	etag:%22b8e2323-231d-574ab5e0f8fac%22	http://codervent.com/rocker/color-version/assets/flags/1x1/by.svg	C:/Mes%20Sites%20Web/theme%20admin/codervent.com/rocker/color-version/assets/flags/1x1/by.svg	(from http://codervent.com/rocker/color-version/assets/css/icons.css)
16:39:16	76131/76131	---M--	200	added ('OK')	image/svg+xml	etag:%22b8e2425-12963-574ab61bb9ff1%22	http://codervent.com/rocker/color-version/assets/flags/4x3/bz.svg	C:/Mes%20Sites%20Web/theme%20admin/codervent.com/rocker/color-version/assets/flags/4x3/bz.svg	(from http://codervent.com/rocker/color-version/assets/css/icons.css)
16:39:18	76753/76753	---M--	200	added ('OK')	image/svg+xml	etag:%22b8e2324-12bd1-574ab5e19fba4%22	http://codervent.com/rocker/color-version/assets/flags/1x1/bz.svg	C:/Mes%20Sites%20Web/theme%20admin/codervent.com/rocker/color-version/assets/flags/1x1/bz.svg	(from http://codervent.com/rocker/color-version/assets/css/icons.css)
16:39:20	960/960	---M--	200	added ('OK')	image/svg+xml	etag:%22b8e2426-3c0-574ab61b769d1%22	http://codervent.com/rocker/color-version/assets/flags/4x3/ca.svg	C:/Mes%20Sites%20Web/theme%20admin/codervent.com/rocker/color-version/assets/flags/4x3/ca.svg	(from http://codervent.com/rocker/color-version/assets/css/icons.css)
16:39:20	960/960	---M--	200	added ('OK')	image/svg+xml	etag:%22b8e2325-3c0-574ab5e14b414%22	http://codervent.com/rocker/color-version/assets/flags/1x1/ca.svg	C:/Mes%20Sites%20Web/theme%20admin/codervent.com/rocker/color-version/assets/flags/1x1/ca.svg	(from http://codervent.com/rocker/color-version/assets/css/icons.css)
16:39:20	4325/4325	---M--	200	added ('OK')	image/svg+xml	etag:%22b8e2427-10e5-574ab61be99a9%22	http://codervent.com/rocker/color-version/assets/flags/4x3/cc.svg	C:/Mes%20Sites%20Web/theme%20admin/codervent.com/rocker/color-version/assets/flags/4x3/cc.svg	(from http://codervent.com/rocker/color-version/assets/css/icons.css)
16:39:21	4306/4306	---M--	200	added ('OK')	image/svg+xml	etag:%22b8e2326-10d2-574ab5e1bcc7c%22	http://codervent.com/rocker/color-version/assets/flags/1x1/cc.svg	C:/Mes%20Sites%20Web/theme%20admin/codervent.com/rocker/color-version/assets/flags/1x1/cc.svg	(from http://codervent.com/rocker/color-version/assets/css/icons.css)
16:39:21	352/352	---M--	200	added ('OK')	image/svg+xml	etag:%22b8e2428-160-574ab61c0fef1%22	http://codervent.com/rocker/color-version/assets/flags/4x3/cd.svg	C:/Mes%20Sites%20Web/theme%20admin/codervent.com/rocker/color-version/assets/flags/4x3/cd.svg	(from http://codervent.com/rocker/color-version/assets/css/icons.css)
16:39:21	512/512	---M--	200	added ('OK')	image/svg+xml	etag:%22b8e2327-200-574ab5e1f7214%22	http://codervent.com/rocker/color-version/assets/flags/1x1/cd.svg	C:/Mes%20Sites%20Web/theme%20admin/codervent.com/rocker/color-version/assets/flags/1x1/cd.svg	(from http://codervent.com/rocker/color-version/assets/css/icons.css)
16:39:22	757/757	---M--	200	added ('OK')	image/svg+xml	etag:%22b8e2429-2f5-574ab61c3d581%22	http://codervent.com/rocker/color-version/assets/flags/4x3/cf.svg	C:/Mes%20Sites%20Web/theme%20admin/codervent.com/rocker/color-version/assets/flags/4x3/cf.svg	(from http://codervent.com/rocker/color-version/assets/css/icons.css)
16:39:22	679/679	---M--	200	added ('OK')	image/svg+xml	etag:%22b8e2328-2a7-574ab5e210854%22	http://codervent.com/rocker/color-version/assets/flags/1x1/cf.svg	C:/Mes%20Sites%20Web/theme%20admin/codervent.com/rocker/color-version/assets/flags/1x1/cf.svg	(from http://codervent.com/rocker/color-version/assets/css/icons.css)
16:39:22	492/492	---M--	200	added ('OK')	image/svg+xml	etag:%22b8e242a-1ec-574ab61c709d1%22	http://codervent.com/rocker/color-version/assets/flags/4x3/cg.svg	C:/Mes%20Sites%20Web/theme%20admin/codervent.com/rocker/color-version/assets/flags/4x3/cg.svg	(from http://codervent.com/rocker/color-version/assets/css/icons.css)
16:39:23	507/507	---M--	200	added ('OK')	image/svg+xml	etag:%22b8e2329-1fb-574ab5e252ed4%22	http://codervent.com/rocker/color-version/assets/flags/1x1/cg.svg	C:/Mes%20Sites%20Web/theme%20admin/codervent.com/rocker/color-version/assets/flags/1x1/cg.svg	(from http://codervent.com/rocker/color-version/assets/css/icons.css)
16:39:23	324/324	---M--	200	added ('OK')	image/svg+xml	etag:%22b8e242b-144-574ab61c9d891%22	http://codervent.com/rocker/color-version/assets/flags/4x3/ch.svg	C:/Mes%20Sites%20Web/theme%20admin/codervent.com/rocker/color-version/assets/flags/4x3/ch.svg	(from http://codervent.com/rocker/color-version/assets/css/icons.css)
16:39:23	342/342	---M--	200	added ('OK')	image/svg+xml	etag:%22b8e232a-156-574ab5e26b18c%22	http://codervent.com/rocker/color-version/assets/flags/1x1/ch.svg	C:/Mes%20Sites%20Web/theme%20admin/codervent.com/rocker/color-version/assets/flags/1x1/ch.svg	(from http://codervent.com/rocker/color-version/assets/css/icons.css)
16:39:24	292/292	---M--	200	added ('OK')	image/svg+xml	etag:%22b8e242c-124-574ab61ccc2a9%22	http://codervent.com/rocker/color-version/assets/flags/4x3/ci.svg	C:/Mes%20Sites%20Web/theme%20admin/codervent.com/rocker/color-version/assets/flags/4x3/ci.svg	(from http://codervent.com/rocker/color-version/assets/css/icons.css)
16:39:24	305/305	---M--	200	added ('OK')	image/svg+xml	etag:%22b8e232b-131-574ab5e2b0ebc%22	http://codervent.com/rocker/color-version/assets/flags/1x1/ci.svg	C:/Mes%20Sites%20Web/theme%20admin/codervent.com/rocker/color-version/assets/flags/1x1/ci.svg	(from http://codervent.com/rocker/color-version/assets/css/icons.css)
16:39:24	2639/2639	---M--	200	added ('OK')	image/svg+xml	etag:%22b8e242d-a4f-574ab61cfc431%22	http://codervent.com/rocker/color-version/assets/flags/4x3/ck.svg	C:/Mes%20Sites%20Web/theme%20admin/codervent.com/rocker/color-version/assets/flags/4x3/ck.svg	(from http://codervent.com/rocker/color-version/assets/css/icons.css)
16:39:25	2526/2526	---M--	200	added ('OK')	image/svg+xml	etag:%22b8e232c-9de-574ab5e2cb0b4%22	http://codervent.com/rocker/color-version/assets/flags/1x1/ck.svg	C:/Mes%20Sites%20Web/theme%20admin/codervent.com/rocker/color-version/assets/flags/1x1/ck.svg	(from http://codervent.com/rocker/color-version/assets/css/icons.css)
16:39:25	623/623	---M--	200	added ('OK')	image/svg+xml	etag:%22b8e242e-26f-574ab61d2b619%22	http://codervent.com/rocker/color-version/assets/flags/4x3/cl.svg	C:/Mes%20Sites%20Web/theme%20admin/codervent.com/rocker/color-version/assets/flags/4x3/cl.svg	(from http://codervent.com/rocker/color-version/assets/css/icons.css)
16:39:25	653/653	---M--	200	added ('OK')	image/svg+xml	etag:%22b8e232d-28d-574ab5e3109fc%22	http://codervent.com/rocker/color-version/assets/flags/1x1/cl.svg	C:/Mes%20Sites%20Web/theme%20admin/codervent.com/rocker/color-version/assets/flags/1x1/cl.svg	(from http://codervent.com/rocker/color-version/assets/css/icons.css)
16:39:26	847/847	---M--	200	added ('OK')	image/svg+xml	etag:%22b8e242f-34f-574ab61d5ea69%22	http://codervent.com/rocker/color-version/assets/flags/4x3/cm.svg	C:/Mes%20Sites%20Web/theme%20admin/codervent.com/rocker/color-version/assets/flags/4x3/cm.svg	(from http://codervent.com/rocker/color-version/assets/css/icons.css)
16:39:26	847/847	---M--	200	added ('OK')	image/svg+xml	etag:%22b8e232e-34f-574ab5e32792c%22	http://codervent.com/rocker/color-version/assets/flags/1x1/cm.svg	C:/Mes%20Sites%20Web/theme%20admin/codervent.com/rocker/color-version/assets/flags/1x1/cm.svg	(from http://codervent.com/rocker/color-version/assets/css/icons.css)
16:39:26	848/848	---M--	200	added ('OK')	image/svg+xml	etag:%22b8e2430-350-574ab61d8b541%22	http://codervent.com/rocker/color-version/assets/flags/4x3/cn.svg	C:/Mes%20Sites%20Web/theme%20admin/codervent.com/rocker/color-version/assets/flags/4x3/cn.svg	(from http://codervent.com/rocker/color-version/assets/css/icons.css)
16:39:27	792/792	---M--	200	added ('OK')	image/svg+xml	etag:%22b8e232f-318-574ab5e36f59c%22	http://codervent.com/rocker/color-version/assets/flags/1x1/cn.svg	C:/Mes%20Sites%20Web/theme%20admin/codervent.com/rocker/color-version/assets/flags/1x1/cn.svg	(from http://codervent.com/rocker/color-version/assets/css/icons.css)
16:39:27	292/292	---M--	200	added ('OK')	image/svg+xml	etag:%22b8e2431-124-574ab61dbe5a9%22	http://codervent.com/rocker/color-version/assets/flags/4x3/co.svg	C:/Mes%20Sites%20Web/theme%20admin/codervent.com/rocker/color-version/assets/flags/4x3/co.svg	(from http://codervent.com/rocker/color-version/assets/css/icons.css)
16:39:27	308/308	---M--	200	added ('OK')	image/svg+xml	etag:%22b8e2330-134-574ab5e38746c%22	http://codervent.com/rocker/color-version/assets/flags/1x1/co.svg	C:/Mes%20Sites%20Web/theme%20admin/codervent.com/rocker/color-version/assets/flags/1x1/co.svg	(from http://codervent.com/rocker/color-version/assets/css/icons.css)
16:39:28	303/303	---M--	200	added ('OK')	image/svg+xml	etag:%22b8e2432-12f-574ab61def2e9%22	http://codervent.com/rocker/color-version/assets/flags/4x3/cr.svg	C:/Mes%20Sites%20Web/theme%20admin/codervent.com/rocker/color-version/assets/flags/4x3/cr.svg	(from http://codervent.com/rocker/color-version/assets/css/icons.css)
16:39:28	320/320	---M--	200	added ('OK')	image/svg+xml	etag:%22b8e2331-140-574ab5e3cc9cc%22	http://codervent.com/rocker/color-version/assets/flags/1x1/cr.svg	C:/Mes%20Sites%20Web/theme%20admin/codervent.com/rocker/color-version/assets/flags/1x1/cr.svg	(from http://codervent.com/rocker/color-version/assets/css/icons.css)
16:39:28	670/670	---M--	200	added ('OK')	image/svg+xml	etag:%22b8e2433-29e-574ab61e1c1a9%22	http://codervent.com/rocker/color-version/assets/flags/4x3/cu.svg	C:/Mes%20Sites%20Web/theme%20admin/codervent.com/rocker/color-version/assets/flags/4x3/cu.svg	(from http://codervent.com/rocker/color-version/assets/css/icons.css)
16:39:29	626/626	---M--	200	added ('OK')	image/svg+xml	etag:%22b8e2332-272-574ab5e3e3ce4%22	http://codervent.com/rocker/color-version/assets/flags/1x1/cu.svg	C:/Mes%20Sites%20Web/theme%20admin/codervent.com/rocker/color-version/assets/flags/1x1/cu.svg	(from http://codervent.com/rocker/color-version/assets/css/icons.css)
16:39:29	1707/1707	---M--	200	added ('OK')	image/svg+xml	etag:%22b8e2434-6ab-574ab61e4d2d1%22	http://codervent.com/rocker/color-version/assets/flags/4x3/cv.svg	C:/Mes%20Sites%20Web/theme%20admin/codervent.com/rocker/color-version/assets/flags/4x3/cv.svg	(from http://codervent.com/rocker/color-version/assets/css/icons.css)
16:39:29	1651/1651	---M--	200	added ('OK')	image/svg+xml	etag:%22b8e2333-673-574ab5e42a5cc%22	http://codervent.com/rocker/color-version/assets/flags/1x1/cv.svg	C:/Mes%20Sites%20Web/theme%20admin/codervent.com/rocker/color-version/assets/flags/1x1/cv.svg	(from http://codervent.com/rocker/color-version/assets/css/icons.css)
16:39:30	705/705	---M--	200	added ('OK')	image/svg+xml	etag:%22b8e2435-2c1-574ab61e7a579%22	http://codervent.com/rocker/color-version/assets/flags/4x3/cw.svg	C:/Mes%20Sites%20Web/theme%20admin/codervent.com/rocker/color-version/assets/flags/4x3/cw.svg	(from http://codervent.com/rocker/color-version/assets/css/icons.css)
16:39:30	711/711	---M--	200	added ('OK')	image/svg+xml	etag:%22b8e2334-2c7-574ab5e4447c4%22	http://codervent.com/rocker/color-version/assets/flags/1x1/cw.svg	C:/Mes%20Sites%20Web/theme%20admin/codervent.com/rocker/color-version/assets/flags/1x1/cw.svg	(from http://codervent.com/rocker/color-version/assets/css/icons.css)
16:39:30	3488/3488	---M--	200	added ('OK')	image/svg+xml	etag:%22b8e2436-da0-574ab61ebf6f2%22	http://codervent.com/rocker/color-version/assets/flags/4x3/cx.svg	C:/Mes%20Sites%20Web/theme%20admin/codervent.com/rocker/color-version/assets/flags/4x3/cx.svg	(from http://codervent.com/rocker/color-version/assets/css/icons.css)
16:39:31	3504/3504	---M--	200	added ('OK')	image/svg+xml	etag:%22b8e2335-db0-574ab5e4a374c%22	http://codervent.com/rocker/color-version/assets/flags/1x1/cx.svg	C:/Mes%20Sites%20Web/theme%20admin/codervent.com/rocker/color-version/assets/flags/1x1/cx.svg	(from http://codervent.com/rocker/color-version/assets/css/icons.css)
16:39:31	10069/10069	---M--	200	added ('OK')	image/svg+xml	etag:%22b8e2437-2755-574ab61efdef2%22	http://codervent.com/rocker/color-version/assets/flags/4x3/cy.svg	C:/Mes%20Sites%20Web/theme%20admin/codervent.com/rocker/color-version/assets/flags/4x3/cy.svg	(from http://codervent.com/rocker/color-version/assets/css/icons.css)
16:39:31	10141/10141	---M--	200	added ('OK')	image/svg+xml	etag:%22b8e2336-279d-574ab5e4d3104%22	http://codervent.com/rocker/color-version/assets/flags/1x1/cy.svg	C:/Mes%20Sites%20Web/theme%20admin/codervent.com/rocker/color-version/assets/flags/1x1/cy.svg	(from http://codervent.com/rocker/color-version/assets/css/icons.css)
16:39:32	489/489	---M--	200	added ('OK')	image/svg+xml	etag:%22b8e2438-1e9-574ab61f1426a%22	http://codervent.com/rocker/color-version/assets/flags/4x3/cz.svg	C:/Mes%20Sites%20Web/theme%20admin/codervent.com/rocker/color-version/assets/flags/4x3/cz.svg	(from http://codervent.com/rocker/color-version/assets/css/icons.css)
16:39:32	493/493	---M--	200	added ('OK')	image/svg+xml	etag:%22b8e2337-1ed-574ab5e4f53e4%22	http://codervent.com/rocker/color-version/assets/flags/1x1/cz.svg	C:/Mes%20Sites%20Web/theme%20admin/codervent.com/rocker/color-version/assets/flags/1x1/cz.svg	(from http://codervent.com/rocker/color-version/assets/css/icons.css)
